network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
23.250.91.128/25,6252001,6252001,,0,0
23.250.92.0/24,6252001,6252001,,0,0
23.250.93.0/24,6251999,6251999,,0,0
23.250.94.0/29,6251999,6251999,,0,0
23.250.94.8/29,6252001,6251999,,0,0
23.250.94.16/28,6251999,6251999,,0,0
23.250.94.32/27,6251999,6251999,,0,0
23.250.94.64/26,6252001,6251999,,0,0
23.250.94.128/25,6252001,6251999,,0,0
23.250.95.0/26,6251999,6251999,,0,0
23.250.95.64/26,1814991,1814991,,0,0
23.250.95.128/25,6251999,6251999,,0,0
23.250.96.0/24,6251999,6251999,,0,0
23.250.97.0/24,6252001,6251999,,0,0
23.250.98.0/24,6251999,6251999,,0,0
23.250.99.0/27,6252001,6251999,,0,0
23.250.99.32/27,6251999,6251999,,0,0
23.250.99.64/28,6252001,6251999,,0,0
23.250.99.80/28,6251999,6251999,,0,0
23.250.99.96/27,6252001,6251999,,0,0
23.250.99.128/25,6251999,6251999,,0,0
23.250.100.0/23,6252001,6251999,,0,0
23.250.102.0/27,6252001,6251999,,0,0
23.250.102.32/27,6251999,6251999,,0,0
23.250.102.64/26,6251999,6251999,,0,0
23.250.102.128/26,6251999,6251999,,0,0
23.250.102.192/27,6251999,6251999,,0,0
23.250.102.224/27,6252001,6251999,,0,0
23.250.103.0/24,6252001,6251999,,0,0
23.250.104.0/24,6252001,6251999,,0,0
23.250.105.0/27,6252001,6251999,,0,0
23.250.105.32/28,6252001,6251999,,0,0
23.250.105.48/28,6251999,6251999,,0,0
23.250.105.64/28,6252001,6251999,,0,0
23.250.105.80/29,6251999,6251999,,0,0
23.250.105.88/29,6252001,6251999,,0,0
23.250.105.96/27,6252001,6251999,,0,0
23.250.105.128/29,6251999,6251999,,0,0
23.250.105.136/29,6252001,6251999,,0,0
23.250.105.144/28,6251999,6251999,,0,0
23.250.105.160/27,6251999,6251999,,0,0
23.250.105.192/26,6252001,6251999,,0,0
23.250.106.0/26,6252001,6251999,,0,0
23.250.106.64/27,6251999,6251999,,0,0
23.250.106.96/29,6251999,6251999,,0,0
23.250.106.104/29,6252001,6251999,,0,0
23.250.106.112/28,6252001,6251999,,0,0
23.250.106.128/27,6251999,6251999,,0,0
23.250.106.160/28,6252001,6251999,,0,0
23.250.106.176/28,6251999,6251999,,0,0
23.250.106.192/26,6252001,6251999,,0,0
23.250.107.0/27,6252001,6251999,,0,0
23.250.107.32/27,6251999,6251999,,0,0
23.250.107.64/26,6252001,6251999,,0,0
23.250.107.128/26,6252001,6251999,,0,0
23.250.107.192/27,6252001,6251999,,0,0
23.250.107.224/27,6251999,6251999,,0,0
23.250.108.0/28,6251999,6251999,,0,0
23.250.108.16/28,6252001,6251999,,0,0
23.250.108.32/27,6251999,6251999,,0,0
23.250.108.64/26,6252001,6251999,,0,0
23.250.108.128/27,6252001,6251999,,0,0
23.250.108.160/28,6252001,6251999,,0,0
23.250.108.176/29,6252001,6251999,,0,0
23.250.108.184/29,6251999,6251999,,0,0
23.250.108.192/27,6252001,6251999,,0,0
23.250.108.224/27,6251999,6251999,,0,0
23.250.109.0/27,6252001,6251999,,0,0
23.250.109.32/27,6251999,6251999,,0,0
23.250.109.64/26,6252001,6251999,,0,0
23.250.109.128/29,6251999,6251999,,0,0
23.250.109.136/29,6252001,6251999,,0,0
23.250.109.144/28,6251999,6251999,,0,0
23.250.109.160/27,6252001,6251999,,0,0
23.250.109.192/26,6252001,6251999,,0,0
23.250.110.0/29,6251999,6251999,,0,0
23.250.110.8/29,6252001,6251999,,0,0
23.250.110.16/28,6251999,6251999,,0,0
23.250.110.32/27,6252001,6251999,,0,0
23.250.110.64/28,6252001,6251999,,0,0
23.250.110.80/28,6251999,6251999,,0,0
23.250.110.96/27,6252001,6251999,,0,0
23.250.110.128/27,6252001,6251999,,0,0
23.250.110.160/27,6251999,6251999,,0,0
23.250.110.192/26,6252001,6251999,,0,0
23.250.111.0/29,6251999,6251999,,0,0
23.250.111.8/29,6252001,6251999,,0,0
23.250.111.16/28,6252001,6251999,,0,0
23.250.111.32/28,6251999,6251999,,0,0
23.250.111.48/28,6252001,6251999,,0,0
23.250.111.64/26,6251999,6251999,,0,0
23.250.111.128/26,6252001,6251999,,0,0
23.250.111.192/28,6252001,6251999,,0,0
23.250.111.208/28,6251999,6251999,,0,0
23.250.111.224/28,6252001,6251999,,0,0
23.250.111.240/29,6251999,6251999,,0,0
23.250.111.248/29,6252001,6251999,,0,0
23.250.112.0/25,6252001,6251999,,0,0
23.250.112.128/27,6252001,6251999,,0,0
23.250.112.160/29,6252001,6252001,,0,0
23.250.112.168/29,6252001,6251999,,0,0
23.250.112.176/29,6252001,1814991,,0,0
23.250.112.184/29,6252001,6251999,,0,0
23.250.112.192/27,6252001,6251999,,0,0
23.250.112.224/28,6252001,6251999,,0,0
23.250.112.240/29,6252001,6252001,,0,0
23.250.112.248/29,6252001,6251999,,0,0
23.250.113.0/27,6251999,6251999,,0,0
23.250.113.32/29,6252001,6251999,,0,0
23.250.113.40/29,6251999,6251999,,0,0
23.250.113.48/28,6251999,6251999,,0,0
23.250.113.64/26,6251999,6251999,,0,0
23.250.113.128/28,6252001,6251999,,0,0
23.250.113.144/28,6251999,6251999,,0,0
23.250.113.160/29,6251999,6251999,,0,0
23.250.113.168/29,6252001,1814991,,0,0
23.250.113.176/28,6251999,6251999,,0,0
23.250.113.192/27,6251999,6251999,,0,0
23.250.113.224/27,6252001,6251999,,0,0
23.250.114.0/24,6251999,6251999,,0,0
23.250.115.0/26,6252001,6251999,,0,0
23.250.115.64/26,6251999,6251999,,0,0
23.250.115.128/25,6252001,6251999,,0,0
23.250.116.0/28,6251999,6251999,,0,0
23.250.116.16/28,6252001,6251999,,0,0
23.250.116.32/28,6251999,6251999,,0,0
23.250.116.48/29,6252001,6251999,,0,0
23.250.116.56/29,6251999,6251999,,0,0
23.250.116.64/28,6251999,6251999,,0,0
23.250.116.80/28,6252001,6251999,,0,0
23.250.116.96/28,6251999,6251999,,0,0
23.250.116.112/28,6252001,6251999,,0,0
23.250.116.128/25,6251999,6251999,,0,0
23.250.117.0/25,6252001,6251999,,0,0
23.250.117.128/25,6251999,6251999,,0,0
23.250.118.0/26,6252001,6251999,,0,0
23.250.118.64/28,6252001,6251999,,0,0
23.250.118.80/28,6251999,6251999,,0,0
23.250.118.96/28,6252001,6251999,,0,0
23.250.118.112/29,6251999,6251999,,0,0
23.250.118.120/29,6252001,6251999,,0,0
23.250.118.128/26,6251999,6251999,,0,0
23.250.118.192/27,6251999,6251999,,0,0
23.250.118.224/29,6252001,6251999,,0,0
23.250.118.232/29,6251999,6251999,,0,0
23.250.118.240/28,6251999,6251999,,0,0
23.250.119.0/27,6251999,6251999,,0,0
23.250.119.32/28,6251999,6251999,,0,0
23.250.119.48/28,6252001,6251999,,0,0
23.250.119.64/28,6252001,6251999,,0,0
23.250.119.80/28,6251999,6251999,,0,0
23.250.119.96/27,6251999,6251999,,0,0
23.250.119.128/26,6251999,6251999,,0,0
23.250.119.192/28,6251999,6251999,,0,0
23.250.119.208/28,6252001,6251999,,0,0
23.250.119.224/27,6251999,6251999,,0,0
23.250.120.0/26,6252001,6251999,,0,0
23.250.120.64/27,6252001,6251999,,0,0
23.250.120.96/29,6252001,6251999,,0,0
23.250.120.104/29,6252001,1814991,,0,0
23.250.120.112/28,6252001,6251999,,0,0
23.250.120.128/29,6251999,6251999,,0,0
23.250.120.136/29,6252001,6251999,,0,0
23.250.120.144/28,6252001,6251999,,0,0
23.250.120.160/27,6251999,6251999,,0,0
23.250.120.192/27,6252001,6251999,,0,0
23.250.120.224/29,6252001,6251999,,0,0
23.250.120.232/29,6251999,6251999,,0,0
23.250.120.240/28,6251999,6251999,,0,0
23.250.121.0/27,6251999,6251999,,0,0
23.250.121.32/27,6252001,6251999,,0,0
23.250.121.64/27,6251999,6251999,,0,0
23.250.121.96/31,6251999,6251999,,0,0
23.250.121.98/32,6252001,6251999,,0,0
23.250.121.99/32,6251999,6251999,,0,0
23.250.121.100/30,6251999,6251999,,0,0
23.250.121.104/29,6251999,6251999,,0,0
23.250.121.112/29,6252001,6251999,,0,0
23.250.121.120/29,6251999,6251999,,0,0
23.250.121.128/28,6251999,6251999,,0,0
23.250.121.144/28,6252001,6251999,,0,0
23.250.121.160/28,6252001,6251999,,0,0
23.250.121.176/28,6251999,6251999,,0,0
23.250.121.192/26,6252001,6251999,,0,0
23.250.122.0/28,6251999,6251999,,0,0
23.250.122.16/28,6252001,6251999,,0,0
23.250.122.32/27,6252001,6251999,,0,0
23.250.122.64/28,6251999,6251999,,0,0
23.250.122.80/29,6252001,6251999,,0,0
23.250.122.88/29,6251999,6251999,,0,0
23.250.122.96/27,6251999,6251999,,0,0
23.250.122.128/27,6252001,6251999,,0,0
23.250.122.160/27,6251999,6251999,,0,0
23.250.122.192/27,6252001,6251999,,0,0
23.250.122.224/28,6251999,6251999,,0,0
23.250.122.240/28,6252001,6251999,,0,0
23.250.123.0/24,6251999,6251999,,0,0
23.250.124.0/24,6252001,6251999,,0,0
23.250.125.0/27,6252001,6251999,,0,0
23.250.125.32/27,6251999,6251999,,0,0
23.250.125.64/26,6251999,6251999,,0,0
23.250.125.128/29,6252001,6251999,,0,0
23.250.125.136/29,6251999,6251999,,0,0
23.250.125.144/29,6252001,6251999,,0,0
23.250.125.152/29,6251999,6251999,,0,0
23.250.125.160/28,6251999,6251999,,0,0
23.250.125.176/28,6252001,6251999,,0,0
23.250.125.192/29,6252001,6251999,,0,0
23.250.125.200/29,6251999,6251999,,0,0
23.250.125.208/28,6251999,6251999,,0,0
23.250.125.224/27,6251999,6251999,,0,0
23.250.126.0/25,6251999,6251999,,0,0
23.250.126.128/25,6252001,6251999,,0,0
23.250.127.0/24,6252001,6251999,,0,0
23.250.128.0/17,6252001,6252001,,0,0
23.251.0.0/18,6252001,6252001,,0,0
23.251.64.0/19,6252001,6252001,,0,0
23.251.96.0/21,6252001,6252001,,0,0
23.251.104.0/22,6252001,6252001,,0,0
23.251.108.0/23,6252001,6252001,,0,0
23.251.110.0/24,1861060,6252001,,0,0
23.251.111.0/24,1643084,6252001,,0,0
23.251.112.0/24,2921044,6252001,,0,0
23.251.113.0/24,3017382,6252001,,0,0
23.251.114.0/24,2077456,6252001,,0,0
23.251.115.0/24,2510769,6252001,,0,0
23.251.116.0/24,290557,6252001,,0,0
23.251.117.0/24,6252001,6252001,,0,0
23.251.118.0/23,6252001,6252001,,0,0
23.251.120.0/24,1880251,6252001,,0,0
23.251.121.0/24,1819730,6252001,,0,0
23.251.122.0/24,1733045,6252001,,0,0
23.251.123.0/24,1605651,6252001,,0,0
23.251.124.0/24,1835841,6252001,,0,0
23.251.125.0/24,1861060,6252001,,0,0
23.251.126.0/24,6252001,6252001,,0,0
23.251.127.0/24,1643084,6252001,,0,0
23.251.128.0/19,6252001,6252001,,0,0
23.251.160.0/19,6251999,6251999,,0,0
23.251.192.0/18,6252001,6252001,,0,0
23.252.0.0/19,6252001,6252001,,0,0
23.252.32.0/20,6251999,6251999,,0,0
23.252.48.0/20,6252001,6252001,,0,0
23.252.64.0/23,6252001,6252001,,0,0
23.252.66.0/24,298795,298795,,0,0
23.252.67.0/24,6252001,6252001,,0,0
23.252.68.0/24,298795,6252001,,0,0
23.252.69.0/24,6252001,6252001,,0,0
23.252.70.0/24,6252001,6252001,,0,0
23.252.71.0/25,6252001,6252001,,0,0
23.252.71.128/26,6252001,6252001,,0,0
23.252.71.192/27,6252001,6252001,,0,0
23.252.71.224/28,6252001,6252001,,0,0
23.252.71.240/29,6252001,6252001,,0,0
23.252.71.248/30,6252001,6252001,,0,0
23.252.71.252/31,6252001,6252001,,0,0
23.252.71.254/32,6252001,6252001,,0,0
23.252.71.255/32,298795,298795,,0,0
23.252.72.0/24,6252001,298795,,0,0
23.252.73.0/24,6252001,6252001,,0,0
23.252.74.0/23,6252001,6252001,,0,0
23.252.76.0/24,298795,6252001,,0,0
23.252.77.0/24,6252001,6252001,,0,0
23.252.78.0/23,6252001,6252001,,0,0
23.252.80.0/20,6252001,6252001,,0,0
23.252.96.0/19,6252001,6252001,,0,0
23.252.128.0/18,6252001,6252001,,0,0
23.252.192.0/19,6252001,6252001,,0,0
23.252.224.0/20,6251999,6252001,,0,0
23.252.240.0/21,6252001,6252001,,0,0
23.252.248.0/23,6252001,6252001,,0,0
23.252.250.0/24,6252001,6252001,,0,0
23.252.251.0/24,2921044,6252001,,0,0
23.252.252.0/22,6252001,6252001,,0,0
23.253.0.0/16,6252001,6252001,,0,0
23.254.0.0/26,6251999,6251999,,0,0
23.254.0.64/29,6252001,6251999,,0,0
23.254.0.72/29,6251999,6251999,,0,0
23.254.0.80/28,6251999,6251999,,0,0
23.254.0.96/28,6251999,6251999,,0,0
23.254.0.112/29,6252001,6252001,,0,0
23.254.0.120/29,6251999,6251999,,0,0
23.254.0.128/27,6251999,6251999,,0,0
23.254.0.160/28,6252001,6251999,,0,0
23.254.0.176/28,6251999,6251999,,0,0
23.254.0.192/28,6251999,6251999,,0,0
23.254.0.208/29,6251999,6251999,,0,0
23.254.0.216/29,6252001,6251999,,0,0
23.254.0.224/27,6251999,6251999,,0,0
23.254.1.0/26,6251999,6251999,,0,0
23.254.1.64/27,6251999,6251999,,0,0
23.254.1.96/28,6251999,6251999,,0,0
23.254.1.112/28,6252001,6251999,,0,0
23.254.1.128/26,6252001,6251999,,0,0
23.254.1.192/28,6252001,6251999,,0,0
23.254.1.208/28,6251999,6251999,,0,0
23.254.1.224/27,6252001,6251999,,0,0
23.254.2.0/27,6252001,6251999,,0,0
23.254.2.32/28,6251999,6251999,,0,0
23.254.2.48/29,6251999,6251999,,0,0
23.254.2.56/29,6252001,6251999,,0,0
23.254.2.64/26,6252001,6251999,,0,0
23.254.2.128/25,6252001,6251999,,0,0
23.254.3.0/27,6252001,6251999,,0,0
23.254.3.32/28,6251999,6251999,,0,0
23.254.3.48/28,6252001,6251999,,0,0
23.254.3.64/27,6252001,6251999,,0,0
23.254.3.96/28,6251999,6251999,,0,0
23.254.3.112/28,6252001,6251999,,0,0
23.254.3.128/26,6252001,6251999,,0,0
23.254.3.192/27,6252001,6251999,,0,0
23.254.3.224/29,6251999,6251999,,0,0
23.254.3.232/29,6252001,6251999,,0,0
23.254.3.240/28,6252001,6251999,,0,0
23.254.4.0/27,6251999,6251999,,0,0
23.254.4.32/27,6252001,6251999,,0,0
23.254.4.64/26,6252001,6251999,,0,0
23.254.4.128/25,6252001,6251999,,0,0
23.254.5.0/27,6252001,6251999,,0,0
23.254.5.32/28,6252001,6251999,,0,0
23.254.5.48/29,6252001,6251999,,0,0
23.254.5.56/29,6251999,6251999,,0,0
23.254.5.64/27,6252001,6251999,,0,0
23.254.5.96/28,6251999,6251999,,0,0
23.254.5.112/28,6252001,6251999,,0,0
23.254.5.128/25,6252001,6251999,,0,0
23.254.6.0/27,6251999,6251999,,0,0
23.254.6.32/27,6252001,6251999,,0,0
23.254.6.64/26,6252001,6251999,,0,0
23.254.6.128/25,6252001,6251999,,0,0
23.254.7.0/24,6252001,6251999,,0,0
23.254.8.0/26,6252001,6251999,,0,0
23.254.8.64/27,6252001,6251999,,0,0
23.254.8.96/29,6251999,6251999,,0,0
23.254.8.104/29,660013,6251999,,0,0
23.254.8.112/29,6251999,6251999,,0,0
23.254.8.120/29,6252001,6251999,,0,0
23.254.8.128/26,6252001,6251999,,0,0
23.254.8.192/28,6252001,6251999,,0,0
23.254.8.208/28,6251999,6251999,,0,0
23.254.8.224/27,6252001,6251999,,0,0
23.254.9.0/27,6252001,6251999,,0,0
23.254.9.32/27,6251999,6251999,,0,0
23.254.9.64/26,6252001,6251999,,0,0
23.254.9.128/27,6252001,6251999,,0,0
23.254.9.160/28,6251999,6251999,,0,0
23.254.9.176/28,6252001,6251999,,0,0
23.254.9.192/27,6252001,6251999,,0,0
23.254.9.224/28,6252001,6251999,,0,0
23.254.9.240/29,6252001,6251999,,0,0
23.254.9.248/29,6251999,6251999,,0,0
23.254.10.0/25,6252001,6251999,,0,0
23.254.10.128/26,6252001,6251999,,0,0
23.254.10.192/27,6252001,6251999,,0,0
23.254.10.224/27,6251999,6251999,,0,0
23.254.11.0/27,6252001,6251999,,0,0
23.254.11.32/28,6251999,6251999,,0,0
23.254.11.48/28,6252001,6251999,,0,0
23.254.11.64/28,6252001,6251999,,0,0
23.254.11.80/28,6251999,6251999,,0,0
23.254.11.96/27,6252001,6251999,,0,0
23.254.11.128/27,6252001,6251999,,0,0
23.254.11.160/28,6252001,6251999,,0,0
23.254.11.176/28,6251999,6251999,,0,0
23.254.11.192/26,6252001,6251999,,0,0
23.254.12.0/25,6252001,6251999,,0,0
23.254.12.128/26,6252001,6251999,,0,0
23.254.12.192/28,6251999,6251999,,0,0
23.254.12.208/28,6252001,6251999,,0,0
23.254.12.224/27,6251999,6251999,,0,0
23.254.13.0/24,6252001,6251999,,0,0
23.254.14.0/24,6252001,6251999,,0,0
23.254.15.0/25,6252001,6251999,,0,0
23.254.15.128/25,6251999,6251999,,0,0
23.254.16.0/24,6252001,6251999,,0,0
23.254.17.0/26,6252001,6251999,,0,0
23.254.17.64/27,6252001,6251999,,0,0
23.254.17.96/27,6251999,6251999,,0,0
23.254.17.128/26,6251999,6251999,,0,0
23.254.17.192/28,6252001,6251999,,0,0
23.254.17.208/28,6251999,6251999,,0,0
23.254.17.224/27,6252001,6251999,,0,0
23.254.18.0/24,6251999,6251999,,0,0
23.254.19.0/24,6252001,6251999,,0,0
23.254.20.0/25,6252001,6251999,,0,0
23.254.20.128/27,6251999,6251999,,0,0
23.254.20.160/27,6252001,6251999,,0,0
23.254.20.192/26,6252001,6251999,,0,0
23.254.21.0/25,6252001,6251999,,0,0
23.254.21.128/27,6252001,6251999,,0,0
23.254.21.160/27,6251999,6251999,,0,0
23.254.21.192/26,6252001,6251999,,0,0
23.254.22.0/24,6252001,6251999,,0,0
23.254.23.0/24,6251999,6251999,,0,0
23.254.24.0/25,6252001,6251999,,0,0
23.254.24.128/27,6252001,6251999,,0,0
23.254.24.160/27,6251999,6251999,,0,0
23.254.24.192/26,6252001,6251999,,0,0
23.254.25.0/24,6251999,6251999,,0,0
23.254.26.0/24,6252001,6251999,,0,0
23.254.27.0/24,6252001,6252001,,0,0
23.254.28.0/24,6252001,6251999,,0,0
23.254.29.0/24,6251999,6251999,,0,0
23.254.30.0/24,6252001,6251999,,0,0
23.254.31.0/25,6251999,6251999,,0,0
23.254.31.128/26,6252001,6251999,,0,0
23.254.31.192/26,6251999,6251999,,0,0
23.254.32.0/24,6252001,6251999,,0,0
23.254.33.0/24,6251999,6251999,,0,0
23.254.34.0/25,6252001,6251999,,0,0
23.254.34.128/25,6251999,6251999,,0,0
23.254.35.0/24,6252001,6251999,,0,0
23.254.36.0/24,6251999,6251999,,0,0
23.254.37.0/24,6252001,6251999,,0,0
23.254.38.0/26,6251999,6251999,,0,0
23.254.38.64/27,6251999,6251999,,0,0
23.254.38.96/27,6252001,6251999,,0,0
23.254.38.128/26,6252001,6251999,,0,0
23.254.38.192/27,6251999,6251999,,0,0
23.254.38.224/27,6252001,6251999,,0,0
23.254.39.0/26,6251999,6251999,,0,0
23.254.39.64/26,6252001,6251999,,0,0
23.254.39.128/29,6252001,6251999,,0,0
23.254.39.136/29,6251999,6251999,,0,0
23.254.39.144/28,6252001,6251999,,0,0
23.254.39.160/27,6251999,6251999,,0,0
23.254.39.192/26,6251999,6251999,,0,0
23.254.40.0/23,6252001,6251999,,0,0
23.254.42.0/28,6251999,6251999,,0,0
23.254.42.16/29,6251999,6251999,,0,0
23.254.42.24/29,6252001,6251999,,0,0
23.254.42.32/27,6251999,6251999,,0,0
23.254.42.64/27,6251999,6251999,,0,0
23.254.42.96/29,6251999,6251999,,0,0
23.254.42.104/29,6252001,6251999,,0,0
23.254.42.112/29,6251999,6251999,,0,0
23.254.42.120/29,6252001,6251999,,0,0
23.254.42.128/29,6251999,6251999,,0,0
23.254.42.136/29,6252001,6251999,,0,0
23.254.42.144/29,6251999,6251999,,0,0
23.254.42.152/29,6252001,6251999,,0,0
23.254.42.160/29,6251999,6251999,,0,0
23.254.42.168/29,2661886,6251999,,0,0
23.254.42.176/29,6252001,6252001,,0,0
23.254.42.184/29,6252001,6251999,,0,0
23.254.42.192/27,6251999,6251999,,0,0
23.254.42.224/28,6251999,6251999,,0,0
23.254.42.240/29,6251999,6251999,,0,0
23.254.42.248/29,6252001,6251999,,0,0
23.254.43.0/25,6252001,6251999,,0,0
23.254.43.128/27,6252001,6251999,,0,0
23.254.43.160/28,6251999,6251999,,0,0
23.254.43.176/28,6252001,6251999,,0,0
23.254.43.192/27,6252001,6251999,,0,0
23.254.43.224/27,6251999,6251999,,0,0
23.254.44.0/24,6252001,6251999,,0,0
23.254.45.0/25,6252001,6251999,,0,0
23.254.45.128/27,6251999,6251999,,0,0
23.254.45.160/27,6252001,6251999,,0,0
23.254.45.192/26,6252001,6251999,,0,0
23.254.46.0/28,6251999,6251999,,0,0
23.254.46.16/28,6252001,6251999,,0,0
23.254.46.32/27,6252001,6251999,,0,0
23.254.46.64/26,6252001,6251999,,0,0
23.254.46.128/26,6251999,6251999,,0,0
23.254.46.192/28,6252001,6251999,,0,0
23.254.46.208/28,6251999,6251999,,0,0
23.254.46.224/27,6252001,6251999,,0,0
23.254.47.0/27,6251999,6251999,,0,0
23.254.47.32/27,6252001,6251999,,0,0
23.254.47.64/26,6252001,6251999,,0,0
23.254.47.128/26,6252001,6251999,,0,0
23.254.47.192/26,6251999,6251999,,0,0
23.254.48.0/26,6252001,6251999,,0,0
23.254.48.64/28,6252001,6251999,,0,0
23.254.48.80/29,6251999,6251999,,0,0
23.254.48.88/29,6252001,6251999,,0,0
23.254.48.96/27,6252001,6251999,,0,0
23.254.48.128/25,6252001,6251999,,0,0
23.254.49.0/24,6251999,6251999,,0,0
23.254.50.0/23,6251999,6251999,,0,0
23.254.52.0/23,6252001,6251999,,0,0
23.254.54.0/24,6252001,6251999,,0,0
23.254.55.0/26,6251999,6251999,,0,0
23.254.55.64/26,6252001,6251999,,0,0
23.254.55.128/27,6252001,6251999,,0,0
23.254.55.160/28,6251999,6251999,,0,0
23.254.55.176/28,6252001,6251999,,0,0
23.254.55.192/29,6251999,6251999,,0,0
23.254.55.200/29,6252001,6251999,,0,0
23.254.55.208/28,6251999,6251999,,0,0
23.254.55.224/28,6251999,6251999,,0,0
23.254.55.240/28,6252001,6251999,,0,0
23.254.56.0/29,6251999,6251999,,0,0
23.254.56.8/29,6252001,6251999,,0,0
23.254.56.16/28,6251999,6251999,,0,0
23.254.56.32/27,6252001,6251999,,0,0
23.254.56.64/28,6252001,6251999,,0,0
23.254.56.80/28,6251999,6251999,,0,0
23.254.56.96/27,6252001,6251999,,0,0
23.254.56.128/26,6251999,6251999,,0,0
23.254.56.192/26,6252001,6251999,,0,0
23.254.57.0/24,6251999,6251999,,0,0
23.254.58.0/24,6252001,6251999,,0,0
23.254.59.0/26,6251999,6251999,,0,0
23.254.59.64/26,6252001,6251999,,0,0
23.254.59.128/26,6252001,6251999,,0,0
23.254.59.192/26,6251999,6251999,,0,0
23.254.60.0/23,6252001,6251999,,0,0
23.254.62.0/24,6251999,6251999,,0,0
23.254.63.0/24,6252001,6251999,,0,0
23.254.64.0/26,6252001,6251999,,0,0
23.254.64.64/27,6252001,6251999,,0,0
23.254.64.96/27,6252001,6252001,,0,0
23.254.64.128/26,6252001,6251999,,0,0
23.254.64.192/27,6251999,6251999,,0,0
23.254.64.224/29,6251999,6251999,,0,0
23.254.64.232/29,6252001,6251999,,0,0
23.254.64.240/28,6252001,6251999,,0,0
23.254.65.0/29,6251999,6251999,,0,0
23.254.65.8/29,6252001,6251999,,0,0
23.254.65.16/28,6251999,6251999,,0,0
23.254.65.32/27,6251999,6251999,,0,0
23.254.65.64/26,6252001,6251999,,0,0
23.254.65.128/28,6252001,6251999,,0,0
23.254.65.144/28,6251999,6251999,,0,0
23.254.65.160/28,6252001,6251999,,0,0
23.254.65.176/28,6251999,6251999,,0,0
23.254.65.192/27,6252001,6251999,,0,0
23.254.65.224/27,6251999,6251999,,0,0
23.254.66.0/26,6251999,6251999,,0,0
23.254.66.64/28,6252001,6251999,,0,0
23.254.66.80/29,2661886,6251999,,0,0
23.254.66.88/29,6251999,6251999,,0,0
23.254.66.96/27,6252001,6251999,,0,0
23.254.66.128/26,6252001,6251999,,0,0
23.254.66.192/26,6251999,6251999,,0,0
23.254.67.0/26,6251999,6251999,,0,0
23.254.67.64/26,6252001,6251999,,0,0
23.254.67.128/26,6252001,6251999,,0,0
23.254.67.192/26,6251999,6251999,,0,0
23.254.68.0/25,6252001,6251999,,0,0
23.254.68.128/26,6251999,6251999,,0,0
23.254.68.192/26,6252001,6251999,,0,0
23.254.69.0/24,6252001,6252001,,0,0
23.254.70.0/24,6251999,6251999,,0,0
23.254.71.0/24,597427,597427,,0,0
23.254.72.0/23,6251999,6251999,,0,0
23.254.74.0/26,6251999,6251999,,0,0
23.254.74.64/26,6252001,6251999,,0,0
23.254.74.128/26,6252001,6251999,,0,0
23.254.74.192/26,6251999,6251999,,0,0
23.254.75.0/24,6252001,6251999,,0,0
23.254.76.0/23,6251999,6251999,,0,0
23.254.78.0/24,6251999,6251999,,0,0
23.254.79.0/24,6252001,6251999,,0,0
23.254.80.0/23,6252001,6251999,,0,0
23.254.82.0/27,6252001,6251999,,0,0
23.254.82.32/27,6251999,6251999,,0,0
23.254.82.64/26,6252001,6251999,,0,0
23.254.82.128/26,6252001,6251999,,0,0
23.254.82.192/29,6251999,6251999,,0,0
23.254.82.200/29,6252001,6251999,,0,0
23.254.82.208/28,6251999,6251999,,0,0
23.254.82.224/28,6252001,6251999,,0,0
23.254.82.240/28,6251999,6251999,,0,0
23.254.83.0/29,6251999,6251999,,0,0
23.254.83.8/29,6252001,6251999,,0,0
23.254.83.16/28,6251999,6251999,,0,0
23.254.83.32/27,6252001,6251999,,0,0
23.254.83.64/26,6252001,6251999,,0,0
23.254.83.128/26,6251999,6251999,,0,0
23.254.83.192/27,6252001,6251999,,0,0
23.254.83.224/28,6252001,6251999,,0,0
23.254.83.240/29,6251999,6251999,,0,0
23.254.83.248/29,6252001,6251999,,0,0
23.254.84.0/23,6252001,6251999,,0,0
23.254.86.0/24,6252001,6251999,,0,0
23.254.87.0/27,6252001,6251999,,0,0
23.254.87.32/29,6251999,6251999,,0,0
23.254.87.40/29,6252001,6251999,,0,0
23.254.87.48/28,6252001,6251999,,0,0
23.254.87.64/26,6252001,6251999,,0,0
23.254.87.128/28,6251999,6251999,,0,0
23.254.87.144/28,6252001,6251999,,0,0
23.254.87.160/29,6251999,6251999,,0,0
23.254.87.168/29,6252001,6251999,,0,0
23.254.87.176/28,6252001,6251999,,0,0
23.254.87.192/28,6252001,6251999,,0,0
23.254.87.208/28,6251999,6251999,,0,0
23.254.87.224/27,6252001,6251999,,0,0
23.254.88.0/21,6252001,6252001,,0,0
23.254.96.0/24,6251999,6251999,,0,0
23.254.97.0/25,6252001,6252001,,0,0
23.254.97.128/28,6252001,6252001,,0,0
23.254.97.144/28,6251999,6252001,,0,0
23.254.97.160/27,6251999,6252001,,0,0
23.254.97.192/26,6251999,6252001,,0,0
23.254.98.0/25,6252001,6252001,,0,0
23.254.98.128/25,6251999,6252001,,0,0
23.254.99.0/24,6251999,6251999,,0,0
23.254.100.0/24,6251999,6251999,,0,0
23.254.101.0/24,6252001,6252001,,0,0
23.254.102.0/23,6252001,6252001,,0,0
23.254.104.0/23,6252001,6252001,,0,0
23.254.106.0/23,6251999,6251999,,0,0
23.254.108.0/23,6251999,6251999,,0,0
